Species	6420	6958	5562	6532	4527	7111	6631	7128	6284	5131	6962	6979	6946	5326	6992	7367	5670	6458	6389	4757	6559	5339	6660	5942	6620	6914	4954	5123	6366	5893	5032	5841	6893	5990	6000	6221	6139	6303	5296	7273	5177	6968	6791	6954	5721	5922	5354	6875	5945	6488	5355	5816	6854	5950	7021	5596	6378	5733	6384	6498	7361	7279	5188	6298	4890	5968	5406	5536	5528	6050	6098	6383	6492	5921	6299	6068	6176	6552	5859	5116	7136	7583	4793	6387	4932	5960	5703	5656	6198	6527	5138	7174	6454	6439	6363	5699	6274	5454	6563	6226	6924	5328	6713	5599	5702	6679	5449	5551	6114	6641	6406	6128	5357	6780	5427	5366	5220	6036	6782	5716	4848	6507	5870	6913	6318	6405	6746	6947	4724	5620	6412	6449	6373	7371	5090	4889	5477	6733	4471	5918	5866	7141	6636	7313	6401	5981	5469	6450	5940	6685	6717	7577	5933	4951	4992	5531	5958	6295	6448	7336	6969	6738	6016	5398	5489	6227	6320	5853	7067	6110	6494	6570	6459	5949	6572	5422	5980	6865	6216	5260	6825	6550	7363	5460	5843	5318	6526	7628	4691	5822	6909	6886	5639	6506	6848	7331	6955	6238	6051	6538	6483	6540	5936	4796	6029	6379	5744	5162	4806	4989	6265	6528	6961	6977	5944	5464	5660	5168	5348	6860	6531	6457	5919	5430	6487	6978	6034	6864	5434	6544	5104	6430	5554	6003	7572	6164	5821	5614	5977	6130	5038	6447	7135	6500	6056	5299	6882	6041	6639	6404	6995	7325	5857	6732	6779	5257	6398	5163	5404	6064	4802	6175	5634	6026	4942	4893	5578	5802	5770	5428	7241	5842	7324	6797	5333	6048	6601	5772	5865	6705	5426	7333	5840	5064	6282	6004	6792	5791	6038	5910	5894	7024	5858	6652	5642	6533	6883	5421	5034	5941	5206	5280	7029	7194	6072	6148	6462	7296	6933	6689	5347	6667	6859	6150	5200	6649	5594	5974	5264	6393	7028	6565	5815	7602	6119	5943	7013	5502	5849	5664	6376	6496	5899	5913	6258	5335	6432	5644	5273	5271	5343	6460	6557	5018	5926	6514	5513	5463	4744	5304	6270	6407	6785
MeanLength	548.1818181818181	565.7142857142857	291.0	225.32142857142858	1073.6842105263158	447.39130434782606	646.8947368421053	1020.1153846153846	875.6666666666666	648.1578947368421	390.0	733.0	323.2105263157895	1162.5652173913043	316.7142857142857	316.5	962.6666666666666	649.0588235294117	680.5	518.85	396.6666666666667	1416.2857142857142	653.16	551.0357142857143	584.7777777777778	638.3333333333334	827.1	636.96	418.55555555555554	508.68	829.5	592.5882352941177	315.5	286.5	506.1	602.25	772.2631578947369	475.7647058823529	576.0	350.6470588235294	553.5	669.6666666666666	393.42857142857144	574.625	564.1428571428571	1018.8947368421053	357.63157894736844	377.89285714285717	588.0	482.0	300.44444444444446	1155.2222222222222	642.9	557.8333333333334	615.4615384615385	1422.0	690.1578947368421	459.0	554.4285714285714	283.3333333333333	482.5	747.9642857142857	526.7777777777778	395.6470588235294	474.42857142857144	376.25	1112.842105263158	342.4	1094.3684210526317	627.375	1268.6842105263158	744.0	518.7777777777778	2192.714285714286	367.75	253.15384615384616	1077.0	521.6086956521739	665.8333333333334	927.24	373.8	293.64	1262.0	759.1304347826087	751.578947368421	784.8888888888889	628.7777777777778	205.63636363636363	335.5263157894737	1001.0769230769231	530.2857142857143	1103.6666666666667	431.3333333333333	401.375	951.45	539.4230769230769	498.70588235294116	1057.32	768.5555555555555	732.6666666666666	1000.9615384615385	469.92	766.05	1262.7272727272727	650.1818181818181	533.4444444444445	1060.3636363636363	570.75	448.92857142857144	524.6842105263158	553.35	648.625	300.9375	339.6818181818182	743.3076923076923	869.1428571428571	476.04545454545456	1029.2727272727273	385.10526315789474	1358.892857142857	1307.4	329.625	453.6	695.1666666666666	1306.7368421052631	855.5769230769231	217.23529411764707	1280.357142857143	616.1785714285714	978.3157894736842	517.2692307692307	234.64285714285714	740.0526315789474	216.92307692307693	477.6923076923077	452.4	445.89473684210526	373.96153846153845	665.1111111111111	703.0	355.65	625.0909090909091	541.7727272727273	673.2857142857143	558.75	689.0357142857143	457.44	867.1428571428571	646.2857142857143	423.52941176470586	1316.52	365.75	609.5454545454545	484.09090909090907	1721.6785714285713	363.375	347.85	1097.590909090909	859.3333333333334	427.8888888888889	243.8	250.5	954.1363636363636	1228.578947368421	789.3333333333334	433.2631578947368	1082.6785714285713	537.3913043478261	281.29411764705884	332.0	1155.0	507.875	576.6428571428571	486.55555555555554	710.8636363636364	514.68	459.6818181818182	409.1666666666667	635.5	241.10526315789474	357.0	353.42857142857144	470.4642857142857	329.6666666666667	330.0	493.3333333333333	351.45	423.3333333333333	448.2631578947368	600.9230769230769	504.6666666666667	190.94117647058823	651.7142857142857	442.42857142857144	476.25	634.1538461538462	331.35	807.7777777777778	985.0	517.9565217391304	557.25	451.38461538461536	335.55	632.4	606.6428571428571	277.8	321.94736842105266	1206.6	527.4642857142857	419.5	416.72727272727275	361.5	683.5	464.6666666666667	482.6842105263158	612.12	469.6666666666667	536.4705882352941	437.875	502.2631578947368	366.9375	396.34615384615387	438.85714285714283	425.1111111111111	1261.7368421052631	622.5	463.5	375.0	600.5714285714286	1791.0	327.45	284.5	874.9285714285714	242.0	585.2857142857143	304.55555555555554	415.8	1863.3214285714287	511.2352941176471	387.0	500.14285714285717	382.8	564.3333333333334	1296.0	669.0	563.5714285714286	402.44444444444446	1221.6	515.8928571428571	444.1578947368421	225.14285714285714	431.36842105263156	533.4285714285714	321.85714285714283	628.4444444444445	600.1428571428571	322.4	1065.9473684210527	882.8181818181819	603.5714285714286	697.6363636363636	903.3461538461538	767.8695652173913	592.125	579.0	560.4	201.27272727272728	242.55555555555554	946.125	479.7142857142857	540.4285714285714	830.7777777777778	656.4285714285714	520.1111111111111	2042.88	204.47368421052633	582.48	550.6153846153846	1207.1538461538462	292.8333333333333	1388.7777777777778	398.22222222222223	691.8947368421053	208.5	419.25	501.22222222222223	510.5	468.5	780.8571428571429	706.9615384615385	289.5	284.05263157894734	550.05	1065.9545454545455	322.90909090909093	801.0	469.77272727272725	980.4545454545455	621.1428571428571	348.4	465.75	808.7368421052631	552.7894736842105	443.1818181818182	460.42105263157896	395.76	603.6315789473684	274.2	556.7142857142857	707.5	199.66666666666666	730.3333333333334	618.0	517.35	462.0	291.27272727272725	636.96	501.0	913.8333333333334	527.3076923076923	421.56	476.6842105263158	420.3	554.6666666666666	2150.1111111111113	1217.3684210526317	498.9230769230769	827.3684210526316	405.42857142857144	899.3333333333334	441.7894736842105	513.375	1042.9285714285713	920.4545454545455	718.6153846153846	874.7368421052631	383.1666666666667	649.7142857142857	1035.75	473.16	567.0	835.4444444444445	279.0	848.2105263157895	584.6842105263158	94.66666666666667	628.875	350.8333333333333	292.0	433.2631578947368	326.7391304347826	362.04	260.875
Succisa_pratensis	0	0	99	93	909	0	0	0	0	0	123	192	0	510	114	0	0	0	447	0	285	129	141	0	501	183	474	0	0	0	270	111	0	0	0	0	402	279	0	0	354	519	0	447	0	519	0	405	183	81	0	135	0	240	378	678	0	0	0	285	0	0	318	168	288	0	888	0	441	309	153	414	525	1299	0	246	453	0	0	840	0	0	225	666	396	234	0	0	279	504	0	297	123	252	426	210	153	531	306	303	501	450	0	132	492	540	945	192	354	342	0	0	0	0	432	531	294	513	0	186	789	135	0	591	219	309	0	996	249	957	138	0	162	0	0	126	0	165	300	0	87	0	0	177	447	0	258	288	219	108	1056	0	0	0	816	0	345	747	0	390	0	0	711	294	177	180	954	528	213	342	945	177	135	480	264	0	0	102	0	0	216	0	375	0	192	324	0	243	0	150	264	0	417	186	0	141	306	99	924	0	108	135	0	87	0	0	252	864	285	123	135	291	255	0	285	0	0	306	0	519	0	0	0	321	0	276	381	153	384	861	0	0	0	0	0	0	228	723	162	0	165	0	108	1233	0	141	0	597	0	156	0	0	288	0	0	333	0	180	282	0	477	0	297	78	378	366	0	261	0	0	0	342	210	201	441	96	0	0	840	0	1314	408	435	0	0	255	156	246	624	681	129	0	261	426	0	354	327	582	0	0	387	174	192	0	111	243	177	0	144	414	0	105	375	0	117	117	504	120	270	192	216	0	135	0	1638	873	0	300	129	288	132	138	639	201	0	171	0	123	393	0	0	336	0	570	267	0	0	168	0	0	0	0	0
Viburnum_luzonicum	0	0	0	0	459	213	0	0	0	0	0	327	0	0	0	0	0	117	126	207	0	0	0	0	0	0	474	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	804	0	0	0	0	0	0	0	0	0	0	312	0	0	0	261	0	0	0	0	0	273	0	0	303	0	0	0	0	321	0	0	0	0	0	0	174	0	0	231	0	0	0	0	93	195	423	0	129	156	0	0	0	0	0	0	0	204	0	0	0	297	267	96	0	246	0	0	0	0	0	0	426	345	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	570	0	492	0	0	0	0	0	0	426	0	0	0	0	0	252	780	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	222	174	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	324	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836	0	0	0	0	0	318	0	0	0	0	0	153	0	0	0	0	0	0	0	324	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	705	0	0	0	0	120	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	594	0	0	0	0	0	0	186	405	0	630	0	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	0	330	0	0	0	0	0	0	0	0	0	201	480	405	0	165	0	0	0	0	0	0	0	0	0
Valeriana_prionophylla	0	0	0	210	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	228	0	0	0	0	0	0	621	0	0	0	585	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	105	327	0	0	0	0	0	0	93	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	342	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	387	303	0	315	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	318	0	0	144	0	0	321	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	579	0	0	0	0	249	0	0	555	258	0	0	0	0	0	0	0	141	0	0	0	0	0	0	519	0	0	0	0	372	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sambucus_cerulea	0	0	168	93	354	0	66	0	0	333	0	405	0	0	0	0	0	0	0	0	0	0	108	0	327	216	699	420	0	0	0	0	0	0	0	0	0	195	405	0	0	0	0	507	165	0	96	360	0	0	0	135	0	0	111	0	195	0	0	0	0	0	0	0	147	0	303	0	0	168	558	117	105	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	162	207	0	0	0	507	0	558	396	0	0	0	108	0	0	0	0	270	264	0	0	450	0	93	297	0	834	0	378	192	519	0	0	0	0	0	0	0	141	0	0	0	0	0	0	288	0	0	216	312	114	0	0	0	459	204	0	0	375	0	129	0	0	522	324	0	0	198	0	0	222	237	90	135	0	0	0	0	0	0	0	192	0	222	0	0	165	0	0	0	0	0	0	177	0	0	540	264	537	924	318	0	0	0	0	0	0	0	468	114	102	0	0	0	0	429	0	0	0	0	267	0	273	375	291	174	0	0	0	0	132	0	0	0	0	0	168	0	408	0	0	141	0	120	0	0	189	0	0	0	156	0	0	0	0	0	0	0	0	159	0	135	192	0	0	0	0	0	0	180	0	0	0	0	0	420	0	255	363	0	0	804	285	219	0	147	156	0	0	105	0	0	0	0	0	0	231	0	0	0	0	174	453	0	0	0	0	0	0	0	219	0	282	0	0	0	0	390	0	327	0	0	0	0	0	1422	0	0	0	0	384	0	0	177	288	99	0	0	0	0	0	0	561	0	231	0	0	0	0	0	0	0	0	0
Lonicera_henryi	339	0	99	93	549	210	0	138	654	333	204	675	0	402	126	0	0	69	453	222	273	0	0	384	501	201	651	291	132	0	888	114	0	0	267	333	282	279	0	0	585	327	0	411	621	186	0	360	0	81	300	111	0	213	123	1143	0	105	0	135	0	366	309	303	147	0	672	0	333	306	282	96	381	108	66	249	555	0	306	888	0	0	348	0	510	327	192	0	216	474	0	549	219	147	261	99	0	951	270	165	246	438	0	339	423	0	804	0	192	465	0	0	0	0	0	174	0	639	0	0	489	66	0	231	783	0	0	597	0	618	153	162	447	0	0	282	0	144	408	0	207	0	0	465	345	189	0	183	282	225	768	0	225	0	1941	0	0	807	111	393	0	219	876	672	90	0	825	261	213	126	447	465	135	0	189	192	0	0	270	0	177	174	390	0	0	102	0	258	144	147	180	0	426	186	0	120	0	462	792	312	312	135	156	0	0	0	186	633	111	123	135	291	198	0	0	0	372	192	195	261	0	0	447	81	219	0	294	0	558	417	171	0	768	0	159	0	162	0	171	297	141	147	315	921	213	237	0	105	192	165	96	0	0	0	0	336	0	258	138	0	354	147	348	0	171	138	0	129	0	0	198	0	420	201	1470	0	189	0	585	0	1164	405	219	0	180	183	111	0	105	720	147	0	132	501	0	234	342	585	0	0	0	585	225	0	105	240	456	0	432	408	72	516	207	0	0	0	534	102	0	207	294	0	0	210	1335	0	0	501	189	543	231	99	540	768	231	117	0	0	0	0	474	567	0	171	348	0	111	0	0	174	144	0	0
Viburnum_plicatum	0	0	0	0	393	0	0	0	0	0	204	204	0	0	213	0	0	0	0	225	0	0	0	291	0	183	480	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	333	135	312	0	204	0	0	0	0	0	0	219	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	567	0	0	330	438	0	129	405	0	0	318	270	186	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	426	0	753	0	0	0	0	222	0	0	0	0	0	0	297	252	0	0	0	0	177	342	0	0	0	237	171	0	0	0	117	0	192	0	213	0	0	0	0	0	0	0	519	0	0	0	0	0	0	636	174	0	201	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	579	0	0	0	204	0	0	186	0	0	0	0	0	0	0	0	0	228	1311	0	0	0	0	96	324	0	0	0	0	0	0	0	0	285	0	0	333	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	246	327	0	90	0	0	0	0	651	0	453	0	0	165	0	0	627	405	0	0	0	357	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	117	0	210	222	0	0	0	438	0	0	0	0	0	0	0	543	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Centranthus_ruber	240	297	171	0	978	213	0	681	639	480	375	807	264	0	270	312	159	468	918	0	300	285	618	330	486	180	708	405	135	0	807	429	0	135	270	0	282	0	81	0	0	756	0	330	156	465	123	360	414	261	300	252	0	399	468	1011	0	105	141	285	0	657	333	303	0	156	1110	0	771	471	342	816	414	1794	294	246	819	408	225	291	243	207	327	762	177	435	0	129	195	717	0	1329	219	255	0	93	150	276	288	345	420	318	0	852	0	339	1041	576	306	186	0	0	0	0	744	1023	438	0	477	897	792	147	282	0	843	432	120	774	0	969	0	0	759	216	261	0	0	291	615	0	360	168	402	654	0	321	492	852	0	0	1404	156	0	0	1116	0	345	819	0	0	0	0	717	813	132	174	1140	615	0	342	387	0	555	297	243	0	303	0	237	90	222	0	375	0	192	471	117	324	327	0	0	0	423	393	0	231	0	684	921	0	315	261	333	273	255	219	357	930	372	123	135	0	0	0	0	129	510	168	285	573	357	243	444	0	732	132	336	0	558	1500	0	0	429	234	693	0	0	327	219	0	0	168	585	1386	450	0	216	1230	333	156	0	0	288	0	0	333	0	915	552	0	0	693	636	753	288	0	165	240	426	0	0	237	672	0	0	243	333	414	483	0	1392	399	0	0	360	0	264	0	714	0	162	0	345	843	117	798	423	699	0	0	378	552	459	315	645	258	0	0	336	429	0	753	654	333	294	111	651	0	198	192	288	0	300	393	1368	825	219	0	189	831	462	456	534	723	117	948	390	588	453	201	474	690	117	786	393	0	141	171	0	297	330	0	174
Lonicera_xylosteum	441	207	0	93	549	147	0	270	636	333	204	378	126	927	105	0	0	96	117	222	300	0	240	360	459	72	699	120	0	99	621	0	0	0	0	0	354	285	0	0	351	156	0	456	168	159	0	360	246	135	300	111	0	225	123	984	0	0	0	0	0	210	309	153	288	90	504	0	297	156	135	78	252	822	0	0	555	72	0	612	0	0	0	0	510	0	141	0	162	441	0	0	297	390	261	0	0	951	291	351	510	438	0	312	423	216	771	93	96	465	159	0	0	303	0	174	297	624	240	0	264	66	0	240	390	0	78	501	0	0	69	0	276	144	0	282	0	387	516	0	168	0	204	345	0	0	153	330	417	207	768	156	0	0	1215	0	0	474	0	381	0	0	891	1038	102	0	597	282	285	126	429	177	135	228	351	192	105	0	234	0	0	0	225	0	0	93	0	258	0	0	150	0	180	186	0	252	0	525	792	327	207	135	129	0	189	0	141	528	240	123	135	207	0	0	0	0	402	129	0	522	0	0	0	81	219	234	183	0	558	246	0	0	873	0	159	0	162	177	0	0	141	0	120	744	396	270	0	105	66	165	0	147	288	0	171	336	96	426	366	0	225	147	108	0	171	138	0	129	111	0	0	357	420	201	504	0	0	0	0	0	1359	408	219	0	0	183	0	0	111	720	147	0	291	531	0	258	183	486	0	0	0	450	225	129	105	0	234	0	303	381	0	357	0	258	117	0	495	0	0	207	294	0	0	0	1749	405	0	501	0	411	231	144	243	702	0	165	0	285	0	201	0	582	0	0	0	0	0	0	0	0	117	93	0
