Species	6865	5849	6538	6098	6295	6492	6376	6258	6620	5940	5131	6119	6882	6969	5859	6893	6401	6531	6639	5578	6198	6570	6265	5464	4951	6420	5599	6448	5032	5018	6500	7067	5454	6552	6557	5421	6860	6226	5702	6914	5620	4691	6514	6667	5177	6139	5220	6601	5815	7628	6363	5260	6282	6913	5656	6886	6875	6379	5162	6507	5933	6791	6652	6128	4527	5802	6405	5335	5123	5273	5968	7013	5899	5949	6299	7371	6550	6026	6114	6406	5264	5642	6679	5188	6227	6717	4806	5434	6705	6439	7602	6298	5355	6494	6924	6797	5328	6003	7363	5974	5038	5554	5772	5366	5721	5716	6526	5163	7111	5843	6000	6110	6992	6034	6488	6527	6432	5944	7021	5870	6483	6961	5304	6366	7572	6048	5866	6854	5422	6303	6447	6565	4893	4471	6412	5426	5981	5430	5744	6979	6954	5299	6004	5064	6051	5945	5449	6064	5960	6732	5821	5257	5406	5670	6454	6038	6068	6460	6883	7029	6318	4890	5469	5354	4757	5347	5562	6175	4992	6130	6270	7194	5644	6649	4954	5942	6072	5463	5910	7136	5326	7331	5489	6995	5404	6559	6780	6733	6825	5357	5206	5926	6713	7174	5865	7141	5333	7279	5348	5922	7361	5894	6384	6430	6859	6389	7296	6962	5200	5950	5980	5398	4989	5770	5977	6164	6738	5703	5943	6572	6631	6977	4848	6782	5614	7024	6016	5034	6779	6532	4724	6036	4932	6449	6540	5840	6528	6029	5634	6636	5913	5502	4793	7128	6150	7273	5528	7336	6450	5427	5318	6978	5822	4802	6387	7135	5531	5857	6274	6746	5639	6641	7367	6383	6398	6533	6284	6050	5428	5853	5460	7325	6785	5664	5280	5660	5594	7324	6848	5733	5893	5791	6041	5841	6216	6947	5168	5990	6685	5339	5271	6457	6320	7313	4796	5699	6176	6958	6955	5918	5296	7241	6238	6544	6393	5116	6487	6378	6462	5958	6407	6496	6909	5919	5551	6498	7583	6458	5816	7028	5936	6792	5858	5921	5090	6506	6563	4889	5596	6660	6459	4942	6946	5842	6404	5104	7577	5477	6221	6933	4744	6968	6056	6373	5513	6689	5343	5941	7333	6864	5536	6148	5138
MeanLength	522.6666666666666	540.75	600.4615384615385	1698.3333333333333	1172.75	546.1764705882352	573.6666666666666	892.3333333333334	631.9411764705883	746.8333333333334	857.0	2197.4117647058824	481.0	276.75	737.7857142857143	375.6666666666667	603.0	403.5	637.5	207.0	459.6666666666667	612.6	607.5	825.9375	571.3846153846154	672.9230769230769	1627.0	859.3333333333334	914.8125	1222.0	1404.3333333333333	344.0	1187.2	631.8461538461538	308.47058823529414	1231.0	552.6666666666666	985.0588235294117	720.75	746.8235294117648	1045.0	546.25	96.52941176470588	870.0	611.1176470588235	885.6666666666666	598.0	690.8	609.8181818181819	503.29411764705884	1221.2727272727273	266.4375	468.5	931.125	224.16666666666666	192.0	380.3333333333333	295.4	1274.8	417.375	754.25	441.1875	1286.5	787.6875	1193.7	268.2352941176471	1049.8333333333333	1154.1818181818182	799.4	1322.8	466.6666666666667	586.8	1273.3333333333333	546.3333333333334	437.5	234.42857142857142	369.70588235294116	691.0	565.3333333333334	792.2727272727273	1353.6666666666667	374.6666666666667	637.6666666666666	592.9411764705883	588.8181818181819	1398.4	590.5	660.0	292.8333333333333	473.35714285714283	711.8823529411765	497.625	300.88235294117646	1348.5	1206.75	596.3333333333334	480.52941176470586	249.85714285714286	534.8333333333334	702.8181818181819	700.3636363636364	1006.0	616.1666666666666	1150.6363636363637	733.6363636363636	1660.1666666666667	404.25	1421.0	600.9230769230769	365.6470588235294	606.3	344.1666666666667	381.0	559.5	602.5	1236.0	486.6666666666667	655.6363636363636	791.8125	600.3333333333334	739.6363636363636	884.7272727272727	588.0	534.3333333333334	682.2857142857143	292.8	434.4	735.375	645.1875	580.875	421.3333333333333	496.6666666666667	709.8	762.3529411764706	606.1666666666666	1389.1764705882354	873.5	475.05882352941177	354.8181818181818	762.3529411764706	655.0	814.3636363636364	588.8823529411765	220.66666666666666	1068.8823529411766	706.3333333333334	1069.8461538461538	643.0588235294117	929.0	351.70588235294116	621.6	832.9090909090909	1141.3333333333333	1336.090909090909	575.6666666666666	1074.0	270.0	920.3333333333334	488.75	759.6666666666666	1683.3	566.1666666666666	534.5625	474.5	653.1	220.25	348.9230769230769	1245.0	1780.0	434.6470588235294	395.25	463.5	799.3333333333334	380.0	1024.8	586.6666666666666	660.5454545454545	451.125	708.1764705882352	396.46153846153845	1354.3846153846155	780.1666666666666	930.0	238.16666666666666	1039.5	512.25	370.07142857142856	391.2352941176471	410.5	350.4	547.3636363636364	785.7	834.3333333333334	1306.4117647058824	1369.875	678.5	2216.0625	915.5	483.3333333333333	1311.6666666666667	482.5	370.25	759.25	284.5	889.5	927.75	274.2	477.27272727272725	564.6666666666666	655.6666666666666	622.0	1587.0	603.0	1179.9375	607.75	350.3333333333333	300.9	794.8235294117648	1611.0	902.0	730.125	472.05882352941177	1538.6	405.6	2023.3333333333333	292.6666666666667	1180.25	667.9411764705883	703.0	259.1666666666667	667.5	1113.5	948.6666666666666	246.0	609.3529411764706	829.0	428.45454545454544	784.3333333333334	997.3846153846154	628.3125	1001.75	1065.6666666666667	1443.5294117647059	1237.6875	650.25	426.75	1369.0	447.1764705882353	1132.3636363636363	813.8823529411765	612.75	811.5	718.0588235294117	835.25	814.8461538461538	619.3333333333334	408.52941176470586	655.5	582.8181818181819	315.6666666666667	847.0909090909091	570.3333333333334	342.0	916.125	363.8181818181818	1026.3	919.5	768.375	513.8823529411765	585.4615384615385	375.6	437.3333333333333	310.5	952.5882352941177	1080.3333333333333	454.2352941176471	648.2	663.5454545454545	506.1666666666667	512.7692307692307	559.8333333333334	676.0	1741.2	785.4545454545455	907.6666666666666	1473.0	690.0	362.45454545454544	632.25	1695.3529411764705	595.6875	472.8333333333333	1218.1666666666667	717.2727272727273	847.25	687.3333333333334	1384.5	690.0	338.75	734.1176470588235	949.875	586.2352941176471	919.2352941176471	2221.3333333333335	683.8125	1018.4	1440.0	867.0	723.3333333333334	348.0	408.1666666666667	686.6666666666666	553.0	449.5	853.125	283.3125	331.94117647058823	1003.0	1462.0	516.8	390.75	683.2	615.2727272727273	2796.818181818182	498.25	516.0	972.0	502.5882352941176	1574.3333333333333	754.5	725.8333333333334	797.25	427.8	1012.0	632.0	423.0	433.6666666666667	618.25	632.2941176470588	609.8333333333334	318.0	773.3333333333334	867.3529411764706	840.6	732.75	866.6666666666666	637.5	398.75	396.0	479.3333333333333	375.25	447.1875	641.25
Succisa_pratensis	99	186	0	309	1194	519	0	0	501	330	0	1638	192	0	0	0	447	0	0	0	279	201	207	0	0	0	132	0	270	411	1122	345	486	0	0	0	417	144	690	378	843	0	0	105	105	402	0	0	135	243	672	0	0	639	0	0	0	0	855	72	0	0	288	0	909	261	309	171	0	0	0	0	759	525	0	0	0	378	327	0	0	0	312	318	222	1053	0	384	0	414	0	168	0	603	501	279	450	225	375	0	141	708	0	531	153	183	0	180	210	198	273	342	249	381	81	486	0	138	363	0	189	255	225	0	0	249	87	0	0	372	0	0	360	300	231	1164	0	132	252	129	444	141	294	0	924	183	948	0	474	0	0	330	798	0	78	387	246	315	327	0	219	285	258	0	0	0	0	0	945	0	0	0	135	108	474	534	0	168	669	0	510	141	153	0	252	285	0	165	207	0	369	261	0	297	840	0	0	0	0	519	0	129	0	0	330	441	0	0	117	378	0	681	168	0	159	0	0	0	873	249	0	0	879	0	723	0	705	0	0	129	249	738	396	0	237	744	291	0	297	0	198	375	459	0	0	0	597	393	288	432	261	276	225	363	666	108	0	288	153	0	468	342	0	414	0	351	0	309	0	528	0	0	0	339	90	0	501	0	0	0	0	246	570	111	0	999	297	0	0	0	0	0	954	174	87	360	621	0	306	0	510	0	480	861	192	630	564	0	177	357	0	138	264	450	255	285	0	0	135	246	0	153	261	1044	0	231	291	258	684	144	135	693	138	108	156	0	0	0	0	138	0	507	0	390	0	423	0	0	402	153	0	240	0
Viburnum_luzonicum	0	0	0	909	426	0	0	0	0	570	0	1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	165	321	0	159	0	0	0	0	186	156	0	0	0	0	630	0	0	297	0	0	0	231	0	0	0	0	0	405	0	0	0	0	0	288	0	459	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	306	192	0	414	0	231	0	0	0	0	0	0	0	0	597	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	705	0	0	0	516	0	0	120	0	0	0	0	0	0	0	0	0	303	0	0	0	0	405	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	780	0	288	0	0	0	0	204	0	0	0	174	0	0	558	0	0	0	0	0	0	0	0	114	0	0	0	0	0	237	243	0	0	186	0	0	0	0	0	0	246	96	1836	0	0	0	0	0	345	267	318	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	327	618	309	0	0	0	0	0	0	0	0	0	426	0	0	0	0	201	0	0	0	0	0	273	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	99	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	903	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	540	480	0	0	0	0	0	0
Valeriana_prionophylla	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	321	0	255	0	0	141	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	195	150	246	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	189	0	0	0	0	249	0	303	0	0	0	0	0	0	330	0	0	0	675	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	663	0	519	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	210	0	0	174	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	387	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	375	0	0	0	0	0	0	0
Sambucus_cerulea	0	0	321	1146	372	105	0	0	327	312	333	1422	0	0	0	0	288	0	0	0	0	90	0	0	459	0	0	0	0	231	0	0	114	0	0	0	531	189	669	216	507	0	0	282	0	0	438	255	0	0	0	0	150	294	0	0	366	0	456	0	0	0	0	108	354	0	834	0	420	0	0	0	168	0	0	0	0	0	0	0	384	0	0	0	0	0	114	0	0	0	0	0	0	237	606	0	0	0	0	0	393	216	204	0	165	162	0	201	0	0	0	222	0	0	0	0	0	522	111	99	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	804	0	291	0	405	507	297	183	0	900	0	435	0	0	0	0	0	294	0	0	117	0	558	0	0	0	147	0	96	0	0	168	222	0	0	0	0	0	108	723	0	0	0	0	0	0	540	0	0	159	0	0	141	177	0	174	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	177	180	0	333	0	0	0	0	66	0	468	0	408	0	516	0	0	93	192	264	177	0	0	219	0	0	0	0	288	168	0	0	0	0	0	129	216	0	177	0	0	0	0	120	0	0	0	0	174	180	0	117	0	231	0	168	0	0	0	0	0	381	447	0	390	0	0	0	0	0	0	0	0	369	0	0	114	0	0	387	177	0	0	198	0	0	264	0	405	0	549	132	0	0	174	195	0	0	0	0	0	0	396	0	0	0	126	0	0	0	0	774	0	0	0	0	0	108	135	0	0	0	156	0	0	0	0	0	0	0	0	0	0	219	0	0	285	0	0	0	0
Lonicera_henryi	93	189	312	342	804	381	231	231	501	282	333	1404	0	0	411	0	405	0	192	0	216	465	0	0	0	441	318	111	888	255	972	213	477	189	0	585	150	165	420	417	1008	141	0	801	585	282	0	270	0	258	456	0	180	234	0	0	366	0	684	66	237	0	522	0	549	129	0	117	291	0	0	0	663	0	69	0	174	0	189	0	0	0	0	309	0	1332	111	558	0	141	210	303	300	540	291	225	408	0	390	0	141	756	234	174	621	186	0	258	210	0	267	126	105	309	81	474	0	0	120	0	141	252	174	132	0	0	204	0	183	273	147	0	129	510	0	1218	189	0	183	675	411	222	201	0	792	0	780	0	579	0	162	336	804	0	219	225	249	654	423	225	927	324	0	0	222	72	99	147	1305	297	0	0	285	0	600	372	105	0	693	0	585	120	0	114	138	273	0	105	216	0	0	363	0	330	585	0	1641	366	309	387	0	147	0	0	246	240	0	204	132	213	0	672	123	0	171	0	219	192	147	189	0	0	1002	0	408	0	876	0	0	93	0	915	510	162	135	219	0	0	525	0	729	612	651	138	0	0	417	393	183	0	204	0	150	357	0	333	0	0	0	0	426	465	0	96	0	234	594	309	0	276	0	0	0	579	582	372	534	420	0	108	159	0	174	114	279	603	171	0	213	0	204	0	762	465	327	117	555	0	0	0	0	309	183	417	207	705	354	0	456	0	0	99	297	453	0	135	0	0	111	225	159	264	114	0	0	186	252	282	1320	0	135	171	0	0	156	270	0	0	333	423	0	324	213	447	111	555	0	0	402	0	0	240	0
Viburnum_plicatum	0	0	0	72	0	0	0	0	0	426	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	324	210	567	0	0	108	579	0	321	183	0	0	0	0	0	291	0	0	0	0	201	0	0	630	0	0	0	0	0	0	0	0	408	0	393	0	0	0	0	0	0	0	0	237	0	0	0	0	261	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	330	330	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	342	213	183	0	0	0	0	0	0	192	0	0	0	0	243	0	0	0	0	0	0	231	408	0	705	0	318	0	462	0	0	183	0	174	0	0	0	0	0	258	330	195	0	0	819	0	0	0	201	0	312	0	0	225	0	0	0	0	0	0	0	0	0	474	273	0	0	306	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	222	0	0	252	0	0	0	201	300	0	0	0	0	0	0	240	0	0	0	0	1311	0	297	0	0	219	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	96	204	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	258	0	0	0	0	0	0	357	297	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	630	0	0	0	0	0	0	0	0	0	453	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0
Centranthus_ruber	108	261	0	834	816	417	462	0	582	174	480	1557	216	0	0	0	0	402	402	198	195	0	243	246	381	201	1035	0	825	885	1026	228	1170	678	0	780	579	0	135	177	564	423	0	753	273	414	354	0	345	333	318	165	363	879	204	0	402	228	933	0	516	0	1038	0	453	240	432	834	405	453	156	219	636	297	306	210	0	762	369	0	198	159	339	333	420	1404	351	684	0	255	234	207	300	234	366	423	0	234	225	0	0	591	450	813	156	1320	198	1293	462	0	0	342	387	459	261	717	450	0	441	522	435	0	399	132	705	243	360	0	0	243	168	0	315	615	504	1317	474	399	357	816	0	405	315	0	924	414	1026	0	825	0	240	582	1197	156	210	1026	246	639	483	459	789	489	492	249	591	66	171	1038	1134	0	330	288	390	207	777	336	645	174	720	351	1173	276	132	0	783	468	333	333	177	0	357	450	0	1362	483	0	0	657	354	447	0	0	240	0	654	918	0	375	597	444	396	954	426	570	219	0	0	525	882	663	0	0	564	432	2106	0	807	0	0	258	0	1167	741	0	261	801	0	255	819	624	681	894	1023	681	333	0	1137	393	888	819	471	135	0	789	747	282	375	288	0	126	522	180	312	726	0	1002	657	309	0	426	0	0	303	678	408	0	648	672	0	147	0	486	1230	429	681	1218	219	210	375	612	462	189	1140	306	273	276	819	297	0	0	0	0	318	1500	417	291	1605	0	171	345	0	399	534	453	474	282	207	339	210	288	378	210	345	1485	261	393	405	0	960	0	543	456	351	219	567	0	405	0	0	342	0	507	444	741	141	846	552	0	324	0	0	243	0
Lonicera_xylosteum	0	0	327	129	474	252	216	0	459	426	471	1776	171	0	0	0	0	0	66	0	162	177	153	0	0	441	276	0	621	0	726	255	381	0	0	666	522	387	576	72	0	0	0	351	351	354	447	0	0	258	477	0	0	369	0	0	360	0	603	66	0	0	540	387	549	129	0	177	120	207	90	0	165	183	0	144	0	0	186	159	0	0	264	309	0	1401	240	558	0	399	0	153	300	432	651	264	399	0	231	0	249	792	0	174	168	123	0	426	147	0	0	126	105	201	135	441	0	0	123	0	225	0	0	0	159	0	186	0	183	342	0	0	129	516	69	1353	0	81	141	405	468	237	183	0	924	246	927	0	0	0	162	336	795	0	297	111	0	645	183	201	537	354	153	0	222	0	0	147	750	0	114	129	285	0	744	360	96	0	720	0	1056	438	0	0	366	300	213	351	0	0	0	0	0	0	0	0	504	210	0	177	0	147	0	0	195	246	0	204	117	225	105	1038	123	111	0	0	0	0	405	351	0	0	705	240	177	0	891	0	171	93	0	801	510	0	135	219	207	201	108	204	702	627	0	255	261	0	279	381	330	0	198	276	0	198	0	120	0	288	0	78	180	573	0	78	96	258	378	156	0	282	126	219	0	411	465	402	492	420	0	0	93	0	165	0	228	378	171	0	207	0	201	0	735	345	168	0	696	0	0	0	0	0	528	246	207	399	0	0	636	0	0	153	123	0	93	0	0	96	111	225	129	330	165	822	0	186	288	282	984	240	135	171	129	177	156	0	186	0	0	303	0	156	426	276	117	381	0	0	408	0	0	0	0
